Time(ms),Location(m),Speed(m/s)
372700,15651.8,5.58
372800,15652.4,5.52
372900,15652.9,5.58
373000,15653.5,5.52
373100,15654,5.58
373200,15654.6,5.52
373300,15655.1,5.58
373400,15655.7,5.52
373500,15656.3,5.58
373600,15656.8,5.52
373700,15657.4,5.58
373800,15657.9,5.52
373900,15658.5,5.58
374000,15659,5.52
374100,15659.6,5.58
374200,15660.1,5.52
374300,15660.7,5.58
374400,15661.2,5.52
374500,15661.8,5.58
374600,15662.4,5.52
374700,15662.9,5.58
374800,15663.5,5.52
374900,15664,5.58
375000,15664.6,5.52
375100,15665.1,5.58
375200,15665.7,5.52
375300,15666.2,5.58
375400,15666.8,5.52
375500,15667.4,5.58
375600,15667.9,5.52
375700,15668.5,5.58
375800,15669,5.52
375900,15669.6,5.58
376000,15670.1,5.52
376100,15670.7,5.58
376200,15671.2,5.52
376300,15671.8,5.58
376400,15672.3,5.52
376500,15672.9,5.58
376600,15673.5,5.52
376700,15674,5.58
376800,15674.6,5.52
376900,15675.1,5.58
377000,15675.7,5.52
377100,15676.2,5.58
377200,15676.8,5.52
377300,15677.3,5.58
377400,15677.9,5.52
377500,15678.5,5.58
377600,15679,5.52
377700,15679.6,5.58
377800,15680.1,5.52
377900,15680.7,5.58
378000,15681.2,5.52
378100,15681.8,5.58
378200,15682.3,5.52
378300,15682.9,5.58
378400,15683.4,5.52
378500,15684,5.58
378600,15684.6,5.52
378700,15685.1,5.58
378800,15685.7,5.52
378900,15686.2,5.58
379000,15686.8,5.52
379100,15687.3,5.58
379200,15687.9,5.52
379300,15688.4,5.58
379400,15689,5.52
379500,15689.6,5.58
379600,15690.1,5.52
379700,15690.7,5.58
379800,15691.2,5.52
379900,15691.8,5.58
380000,15692.3,5.52
380100,15692.9,5.58
380200,15693.4,5.52
380300,15694,5.58
380400,15694.5,5.52
380500,15695.1,5.58
380600,15695.7,5.52
380700,15696.2,5.58
380800,15696.8,5.52
380900,15697.3,5.58
381000,15697.9,5.52
381100,15698.4,5.58
381200,15699,5.52
381300,15699.5,5.58
381400,15700.1,5.52
381500,15700.7,5.58
381600,15701.2,5.52
381700,15701.8,5.58
381800,15702.3,5.52
381900,15702.9,5.58
382000,15703.4,5.52
382100,15704,5.58
382200,15704.5,5.52
382300,15705.1,5.58
382400,15705.6,5.52
382500,15706.2,5.58
382600,15706.8,5.52
382700,15707.3,5.58
382800,15707.9,5.52
382900,15708.4,5.58
383000,15709,5.52
383100,15709.5,5.58
383200,15710.1,5.52
383300,15710.6,5.58
383400,15711.2,5.52
383500,15711.8,5.58
383600,15712.3,5.52
383700,15712.9,5.58
383800,15713.4,5.52
383900,15714,5.58
384000,15714.5,5.52
384100,15715.1,5.58
384200,15715.6,5.52
384300,15716.2,5.58
384400,15716.7,5.52
384500,15717.3,5.58
384600,15717.9,5.52
384700,15718.4,5.58
384800,15719,5.52
384900,15719.5,5.58
385000,15720.1,5.52
385100,15720.6,5.58
385200,15721.2,5.52
385300,15721.7,5.58
385400,15722.3,5.52
385500,15722.9,5.58
385600,15723.4,5.52
385700,15724,5.58
385800,15724.5,5.52
385900,15725.1,5.58
386000,15725.6,5.52
386100,15726.2,5.58
386200,15726.7,5.52
386300,15727.3,5.58
386400,15727.8,5.52
386500,15728.4,5.58
386600,15729,5.52
386700,15729.5,5.58
386800,15730.1,5.52
386900,15730.6,5.58
387000,15731.2,5.52
387100,15731.7,5.58
387200,15732.3,5.52
387300,15732.8,5.58
387400,15733.4,5.52
387500,15734,5.58
387600,15734.5,5.52
387700,15735.1,5.58
387800,15735.6,5.52
387900,15736.2,5.58
388000,15736.7,5.52
388100,15737.3,5.58
388200,15737.8,5.52
388300,15738.4,5.58
388400,15738.9,5.52
388500,15739.5,5.58
388600,15740.1,5.52
388700,15740.6,5.58
388800,15741.2,5.52
388900,15741.7,5.58
389000,15742.3,5.52
389100,15742.8,5.58
389200,15743.4,5.52
389300,15743.9,5.58
389400,15744.5,5.52
389500,15745.1,5.58
389600,15745.6,5.52
389700,15746.2,5.58
389800,15746.7,5.52
389900,15747.3,5.58
390000,15747.8,5.52
390100,15748.4,5.58
390200,15748.9,5.52
390300,15749.5,5.58
390400,15750,5.52
390500,15750.6,5.58
390600,15751.2,5.52
390700,15751.7,5.58
390800,15752.3,5.52
390900,15752.8,5.58
391000,15753.4,5.52
391100,15753.9,5.58
391200,15754.5,5.52
391300,15755,5.58
391400,15755.6,5.52
391500,15756.2,5.58
391600,15756.7,5.52
391700,15757.3,5.58
391800,15757.8,5.52
391900,15758.4,5.58
392000,15758.9,5.52
392100,15759.5,5.58
392200,15760,5.52
392300,15760.6,5.58
392400,15761.1,5.52
392500,15761.7,5.58
392600,15762.3,5.52
392700,15762.8,5.58
392800,15763.4,5.52
392900,15763.9,5.58
393000,15764.5,5.52
393100,15765,5.58
393200,15765.6,5.52
393300,15766.1,5.58
393400,15766.7,5.52
393500,15767.3,5.58
393600,15767.8,5.52
393700,15768.4,5.58
393800,15768.9,5.52
393900,15769.5,5.58
394000,15770,5.52
394100,15770.6,5.58
394200,15771.1,5.52
394300,15771.7,5.58
394400,15772.2,5.52
394500,15772.8,5.58
394600,15773.4,5.52
394700,15773.9,5.58
394800,15774.5,5.52
394900,15775,5.58
395000,15775.6,5.52
395100,15776.1,5.58
395200,15776.7,5.52
395300,15777.2,5.58
395400,15777.8,5.52
395500,15778.4,5.58
395600,15778.9,5.52
395700,15779.5,5.58
395800,15780,5.52
395900,15780.6,5.58
396000,15781.1,5.52
396100,15781.7,5.58
396200,15782.2,5.52
396300,15782.8,5.58
396400,15783.3,5.52
396500,15783.9,5.58
396600,15784.5,5.52
396700,15785,5.58
396800,15785.6,5.52
396900,15786.1,5.58
397000,15786.7,5.52
397100,15787.2,5.58
397200,15787.8,5.52
397300,15788.3,5.58
397400,15788.9,5.52
397500,15789.5,5.58
397600,15790,5.52
397700,15790.6,5.58
397800,15791.1,5.52
397900,15791.7,5.58
398000,15792.2,5.52
398100,15792.8,5.58
398200,15793.3,5.52
398300,15793.9,5.58
398400,15794.4,5.52
398500,15795,5.58
398600,15795.6,5.52
398700,15796.1,5.58
398800,15796.7,5.52
398900,15797.2,5.58
399000,15797.8,5.52
399100,15798.3,5.58
399200,15798.9,5.52
399300,15799.4,5.58
399400,15800,5.52
399500,15800.6,5.58
399600,15801.1,5.52
399700,15801.7,5.58
399800,15802.2,5.52
399900,15802.8,5.58
400000,15803.3,5.52
400100,15803.9,5.58
400200,15804.4,5.52
400300,15805,5.58
400400,15805.5,5.52
400500,15806.1,5.58
400600,15806.7,5.52
400700,15807.2,5.58
400800,15807.8,5.52
400900,15808.3,5.58
401000,15808.9,5.52
401100,15809.4,5.58
401200,15810,5.52
401300,15810.5,5.58
401400,15811.1,5.52
401500,15811.7,5.58
401600,15812.2,5.52
401700,15812.8,5.58
401800,15813.3,5.52
401900,15813.9,5.58
402000,15814.4,5.52
402100,15815,5.58
402200,15815.5,5.52
402300,15816.1,5.58
402400,15816.6,5.52
402500,15817.2,5.58
402600,15817.8,5.52
402700,15818.3,5.58
402800,15818.9,5.52
402900,15819.4,5.58
403000,15820,5.52
403100,15820.5,5.58
403200,15821.1,5.52
403300,15821.6,5.58
403400,15822.2,5.52
403500,15822.8,5.58
403600,15823.3,5.52
403700,15823.9,5.58
403800,15824.4,5.52
403900,15825,5.58
404000,15825.5,5.52
404100,15826.1,5.58
404200,15826.6,5.52
404300,15827.2,5.58
404400,15827.7,5.52
404500,15828.3,5.58
404600,15828.9,5.52
404700,15829.4,5.58
404800,15830,5.52
404900,15830.5,5.58
405000,15831.1,5.52
405100,15831.6,5.58
405200,15832.2,5.52
405300,15832.7,5.58
405400,15833.3,5.52
405500,15833.9,5.58
405600,15834.4,5.52
405700,15835,5.58
405800,15835.5,5.52
405900,15836.1,5.58
406000,15836.6,5.52
406100,15837.2,5.58
406200,15837.7,5.52
406300,15838.3,5.58
406400,15838.8,5.52
406500,15839.4,5.58
406600,15840,5.52
406700,15840.5,5.58
406800,15841.1,5.52
406900,15841.6,5.58
407000,15842.2,5.52
407100,15842.7,5.58
407200,15843.3,5.52
407300,15843.8,5.58
407400,15844.4,5.52
407500,15845,5.58
407600,15845.5,5.52
407700,15846.1,5.58
407800,15846.6,5.52
407900,15847.2,5.58
408000,15847.7,5.52
408100,15848.3,5.58
408200,15848.8,5.52
408300,15849.4,5.58
408400,15849.9,5.52
408500,15850.5,5.58
408600,15851.1,5.52
408700,15851.6,5.58
408800,15852.2,5.52
408900,15852.7,5.58
409000,15853.3,5.52
409100,15853.8,5.58
409200,15854.4,5.52
409300,15854.9,5.58
409400,15855.5,5.52
409500,15856.1,5.58
409600,15856.6,5.52
409700,15857.2,5.58
409800,15857.7,5.52
409900,15858.3,5.58
410000,15858.8,5.52
410100,15859.4,5.58
410200,15859.9,5.52
410300,15860.5,5.58
410400,15861,5.52
410500,15861.6,5.58
410600,15862.2,5.52
410700,15862.7,5.58
410800,15863.3,5.52
410900,15863.8,5.58
411000,15864.4,5.52
411100,15864.9,5.58
411200,15865.5,5.52
411300,15866,5.58
411400,15866.6,5.52
411500,15867.2,5.58
411600,15867.7,5.52
411700,15868.3,5.58
411800,15868.8,5.52
411900,15869.4,5.58
412000,15869.9,5.52
412100,15870.5,5.58
412200,15871,5.52
412300,15871.6,5.58
412400,15872.1,5.52
412500,15872.7,5.58
412600,15873.3,5.52
412700,15873.8,5.58
412800,15874.4,5.52
412900,15874.9,5.58
413000,15875.5,5.52
413100,15876,5.58
413200,15876.6,5.52
413300,15877.1,5.58
413400,15877.7,5.52
413500,15878.3,5.58
413600,15878.8,5.52
413700,15879.4,5.58
413800,15879.9,5.52
413900,15880.5,5.58
414000,15881,5.52
414100,15881.6,5.58
414200,15882.1,5.52
414300,15882.7,5.58
414400,15883.2,5.52
414500,15883.8,5.58
414600,15884.4,5.52
414700,15884.9,5.58
414800,15885.5,5.52
414900,15886,5.58
415000,15886.6,5.52
415100,15887.1,5.58
415200,15887.7,5.52
415300,15888.2,5.58
415400,15888.8,5.52
415500,15889.4,5.58
415600,15889.9,5.52
415700,15890.5,5.58
415800,15891,5.52
415900,15891.6,5.58
416000,15892.1,5.52
416100,15892.7,5.58
416200,15893.2,5.52
416300,15893.8,5.58
416400,15894.3,5.52
416500,15894.9,5.58
416600,15895.5,5.52
416700,15896,5.58
416800,15896.6,5.52
416900,15897.1,5.58
417000,15897.7,5.52
417100,15898.2,5.58
417200,15898.8,5.52
417300,15899.3,5.58
417400,15899.9,5.52
417500,15900.5,5.58
417600,15901,5.52
417700,15901.6,5.58
417800,15902.1,5.52
417900,15902.7,5.58
418000,15903.2,5.52
418100,15903.8,5.58
418200,15904.3,5.52
418300,15904.9,5.58
418400,15905.4,5.52
418500,15906,5.58
418600,15906.6,5.52
418700,15907.1,5.58
418800,15907.7,5.52
418900,15908.2,5.58
419000,15908.8,5.52
419100,15909.3,5.58
419200,15909.9,5.52
419300,15910.4,5.58
419400,15911,5.52
419500,15911.6,5.58
419600,15912.1,5.52
419700,15912.7,5.58
419800,15913.2,5.52
419900,15913.8,5.58
420000,15914.3,5.52
420100,15914.9,5.58
420200,15915.4,5.52
420300,15916,5.58
420400,15916.5,5.52
420500,15917.1,5.58
420600,15917.7,5.52
420700,15918.2,5.58
420800,15918.8,5.52
420900,15919.3,5.58
421000,15919.9,5.52
421100,15920.4,5.58
421200,15921,5.52
421300,15921.5,5.58
421400,15922.1,5.52
421500,15922.7,5.58
421600,15923.2,5.52
421700,15923.8,5.58
421800,15924.3,5.52
421900,15924.9,5.58
422000,15925.4,5.52
422100,15926,5.58
422200,15926.5,5.52
422300,15927.1,5.58
422400,15927.6,5.52
422500,15928.2,5.58
422600,15928.8,5.52
422700,15929.3,5.58
422800,15929.9,5.52
422900,15930.4,5.58
423000,15931,5.52
423100,15931.5,5.58
423200,15932.1,5.52
423300,15932.6,5.58
423400,15933.2,5.52
423500,15933.8,5.58
423600,15934.3,5.52
423700,15934.9,5.58
423800,15935.4,5.52
423900,15936,5.58
424000,15936.5,5.52
424100,15937.1,5.58
424200,15937.6,5.52
424300,15938.2,5.58
424400,15938.7,5.52
424500,15939.3,5.58
424600,15939.9,5.52
424700,15940.4,5.58
424800,15941,5.52
424900,15941.5,5.58
425000,15942.1,5.52
425100,15942.6,5.58
425200,15943.2,5.52
425300,15943.7,5.58
425400,15944.3,5.52
425500,15944.9,5.58
425600,15945.4,5.52
425700,15946,5.58
425800,15946.5,5.52
425900,15947.1,5.58
426000,15947.6,5.52
426100,15948.2,5.58
426200,15948.7,5.52
426300,15949.3,5.58
426400,15949.8,5.52
426500,15950.4,5.58
426600,15951,5.52
426700,15951.5,5.58
426800,15952.1,5.52
426900,15952.6,5.58
427000,15953.2,5.52
427100,15953.7,5.58
427200,15954.3,5.52
427300,15954.8,5.58
427400,15955.4,5.52
427500,15956,5.58
427600,15956.5,5.52
427700,15957.1,5.58
427800,15957.6,5.52
427900,15958.2,5.58
428000,15958.7,5.52
428100,15959.3,5.58
428200,15959.8,5.52
428300,15960.4,5.58
428400,15960.9,5.52
428500,15961.5,5.58
428600,15962.1,5.52
428700,15962.6,5.58
428800,15963.2,5.52
428900,15963.7,5.58
429000,15964.3,5.52
429100,15964.8,5.58
429200,15965.4,5.52
429300,15965.9,5.58
429400,15966.5,5.52
429500,15967.1,5.58
429600,15967.6,5.52
429700,15968.2,5.58
429800,15968.7,5.52
429900,15969.3,5.58
430000,15969.8,5.52
430100,15970.4,5.58
430200,15970.9,5.52
430300,15971.5,5.58
430400,15972,5.52
430500,15972.6,5.58
430600,15973.2,5.52
430700,15973.7,5.58
430800,15974.3,5.52
430900,15974.8,5.58
431000,15975.4,5.52
431100,15975.9,5.58
431200,15976.5,5.52
