Time(ms),Location(m),Speed(m/s)
421200,14266.5,-26.04
421300,14263.9,-26.16
421400,14261.3,-26.28
421500,14258.7,-26.4
421600,14256,-26.52
421700,14253.4,-26.64
421800,14250.7,-26.76
421900,14248,-26.88
422000,14245.3,-27
422100,14242.6,-27.12
422200,14239.9,-27.24
422300,14237.2,-27.36
422400,14234.4,-27.48
422500,14231.7,-27.6
422600,14228.9,-27.72
422700,14226.1,-27.84
422800,14223.3,-27.96
422900,14220.5,-28.08
423000,14217.7,-28.2
423100,14214.9,-28.32
423200,14212.1,-28.44
423300,14209.2,-28.56
423400,14206.3,-28.68
423500,14203.5,-28.8
423600,14200.6,-28.92
423700,14197.7,-29.04
423800,14194.8,-29.16
423900,14191.9,-29.28
424000,14188.9,-29.4
424100,14186,0
424200,14186,0
424300,14186,0
424400,14186,0
424500,14186,0
424600,14185.9,-0.12
424700,14185.9,-0.24
424800,14185.9,-0.36
424900,14185.9,-0.48
425000,14185.8,-0.6
425100,14185.7,-0.72
425200,14185.7,-0.84
425300,14185.6,-0.96
425400,14185.5,-1.08
425500,14185.4,-1.2
425600,14185.2,-1.32
425700,14185.1,-1.44
425800,14184.9,-1.56
425900,14184.8,-1.68
426000,14184.6,-1.8
426100,14184.4,-1.92
426200,14184.2,-2.04
426300,14184,-2.16
426400,14183.8,-2.28
426500,14183.6,-2.4
426600,14183.3,-2.52
426700,14183,-2.64
426800,14182.8,-2.76
426900,14182.5,-2.88
427000,14182.2,-3
427100,14181.9,-3.12
427200,14181.6,-3.24
427300,14181.2,-3.36
427400,14180.9,-3.48
427500,14180.6,-3.6
427600,14180.2,-3.72
427700,14179.8,-3.84
427800,14179.4,-3.96
427900,14179,-4.08
428000,14178.6,-4.2
428100,14178.2,-4.32
428200,14177.7,-4.44
428300,14177.3,-4.56
428400,14176.8,-4.68
428500,14176.4,-4.8
428600,14175.9,-4.92
428700,14175.4,-5.04
428800,14174.9,-5.16
428900,14174.3,-5.28
429000,14173.8,-5.4
429100,14173.3,-5.52
429200,14172.7,-5.64
429300,14172.1,-5.76
429400,14171.5,-5.88
429500,14171,-6
429600,14170.3,-6.12
429700,14169.7,-6.24
429800,14169.1,-6.36
429900,14168.5,-6.48
430000,14167.8,-6.6
430100,14167.1,-6.72
430200,14166.5,-6.84
430300,14165.8,-6.96
430400,14165.1,-7.08
430500,14164.4,-7.2
430600,14163.6,-7.32
430700,14162.9,-7.44
430800,14162.1,-7.56
430900,14161.4,-7.68
431000,14160.6,-7.8
431100,14159.8,-7.92
431200,14159,-8.04
